d1,d2,type,split,Neg samples
DB00643,DB01167,46,DB00162$t
DB00014,DB01026,19,DB00246$h
DB00475,DB00899,48,DB00755$h
DB00482,DB00917,69,DB00434$t
DB00212,DB00255,74,DB06176$h
DB00645,DB04842,48,DB08903$h
DB01177,DB00688,71,DB01006$h
DB01563,DB01587,48,DB00956$h
DB00898,DB00455,15,DB01132$t
DB00209,DB00340,48,DB01436$t
DB00635,DB00255,72,DB00150$t
DB00335,DB00594,48,DB06148$t
DB00586,DB00963,48,DB01104$h
DB00482,DB01167,46,DB00309$t
DB01614,DB01175,48,DB09135$h
DB01105,DB00246,46,DB00931$h
DB00898,DB00184,46,DB00479$h
DB01189,DB00455,48,DB13450$h
DB00395,DB00906,48,DB01140$t
DB04842,DB04841,48,DB00495$t
DB11574,DB00246,46,DB09135$t
DB00924,DB00701,72,DB01175$t
DB00246,DB00839,69,DB00122$h
DB00807,DB00458,48,DB07615$h
DB01418,DB01264,46,DB01587$t
DB09241,DB01209,59,DB00319$h
DB09211,DB00775,48,DB11610$t
DB06209,DB00544,46,DB00730$h
DB01181,DB09238,46,DB08965$h
DB00325,DB01612,48,DB00539$t
DB01189,DB00835,48,DB09078$h
DB00604,DB00362,72,DB01384$h
DB01041,DB09120,46,DB00956$t
DB00620,DB01026,46,DB00870$t
DB00996,DB01189,48,DB12001$h
DB00404,DB00423,48,DB09281$t
DB00292,DB00455,48,DB00279$h
DB01606,DB00479,74,DB08827$t
DB00312,DB09262,3,DB00996$h
DB06813,DB00360,74,DB01005$h
DB01154,DB04841,48,DB05219$h
DB00721,DB09068,48,DB09231$t
DB01429,DB01156,46,DB11575$t
DB08922,DB01167,46,DB01511$t
DB01090,DB08932,59,DB00899$h
DB01294,DB09093,74,DB00312$t
DB01010,DB01203,53,DB01614$t
DB00611,DB00423,48,DB01228$t
DB08827,DB08820,72,DB00791$t
DB09291,DB08933,72,DB00352$h
DB00963,DB03585,48,DB00442$t
DB09068,DB00458,48,DB00551$t
DB00737,DB01175,48,DB06781$h
DB01197,DB00246,46,DB12001$t
DB01228,DB09238,46,DB00976$t
DB00184,DB09280,72,DB01400$t
DB06155,DB01026,46,DB01090$t
DB01026,DB04841,48,DB01303$h
DB00996,DB00747,48,DB06292$t
DB00694,DB08820,72,DB06826$h
DB11915,DB09238,46,DB13142$t
DB00808,DB00839,69,DB12278$t
DB01197,DB06595,46,DB00551$h
DB01041,DB01587,15,DB00717$h
DB00899,DB00455,48,DB03585$h
DB00807,DB01104,48,DB00960$h
DB01184,DB06595,46,DB00960$t
DB00586,DB01167,46,DB00179$t
DB00334,DB01026,74,DB00255$t
DB08922,DB00835,48,DB08903$h
DB03585,DB00896,48,DB01084$h
DB09238,DB01321,46,DB01436$t
DB00458,DB00187,48,DB00810$h
DB01175,DB09078,19,DB00559$h
DB01418,DB01393,5,DB01085$h
DB01085,DB08820,72,DB01181$t
DB00449,DB01203,24,DB09343$h
DB01156,DB01012,46,DB09038$t
DB01384,DB00246,46,DB09120$t
DB09235,DB01612,48,DB04841$h
DB01136,DB00870,36,DB00899$t
DB00877,DB01321,46,DB08933$t
DB00839,DB00898,48,DB00721$t
DB01086,DB00215,48,DB00650$t
DB00907,DB01167,46,DB00395$t
DB09281,DB06781,2,DB01429$h
DB00924,DB00482,46,DB01046$t
DB00571,DB01156,46,DB11915$t
DB01026,DB07615,48,DB00479$t
DB00312,DB01197,59,DB00835$t
DB00975,DB01018,48,DB01102$h
DB00475,DB01104,46,DB00604$h
DB00611,DB01567,48,DB00746$t
