d1,d2,type,split,Neg samples
DB00461,DB09138,48,DB01392$t
DB00339,DB09268,69,DB00497$h
DB00865,DB06764,48,DB11915$t
DB00907,DB08873,46,DB06716$h
DB00285,DB00633,84,DB01190$h
DB01159,DB09166,48,DB00014$h
DB08867,DB08881,72,DB09167$h
DB00358,DB00617,69,DB00262$t
DB00315,DB00696,48,DB00412$h
DB09068,DB05271,31,DB00322$t
DB00961,DB00264,72,DB04576$t
DB01268,DB00621,8,DB00927$h
DB00482,DB01097,46,DB01064$h
DB00434,DB00765,31,DB00515$t
DB00398,DB00220,72,DB01045$h
DB00570,DB00482,46,DB00602$t
DB08981,DB01240,69,DB06145$h
DB00564,DB00409,48,DB00966$t
DB01340,DB00482,48,DB01094$t
DB00520,DB09216,48,DB06209$h
DB00497,DB01176,48,DB01061$t
DB00559,DB00212,59,DB00397$t
DB00554,DB01029,46,DB01463$t
DB00244,DB11362,48,DB00215$h
DB00849,DB00356,48,DB00301$t
DB01029,DB04846,59,DB01041$t
DB00564,DB06216,3,DB08913$h
DB01253,DB00188,46,DB01080$t
DB01159,DB00968,48,DB00035$h
DB01601,DB00468,74,DB08869$h
DB00374,DB08976,48,DB04846$t
DB00829,DB00281,46,DB09071$t
DB01104,DB00283,46,DB00235$t
DB00635,DB04868,46,DB00953$h
DB00679,DB06287,72,DB01139$h
DB00540,DB00270,46,DB09272$t
DB00691,DB01399,48,DB00223$h
DB01615,DB00254,72,DB01597$h
DB08864,DB09330,72,DB04898$t
DB00477,DB00529,19,DB01005$t
DB00370,DB00673,72,DB05676$t
DB06212,DB00320,72,DB01255$t
DB00829,DB00980,48,DB01218$h
DB08867,DB00238,72,DB11915$h
DB01030,DB00401,72,DB01222$t
DB00268,DB00195,24,DB01194$t
DB00589,DB00199,46,DB00347$t
DB00991,DB01095,46,DB01160$t
DB11915,DB09291,46,DB06262$t
DB00940,DB01338,48,DB00544$h
DB00310,DB00670,72,DB06287$t
DB01175,DB04953,19,DB01116$t
DB00492,DB00734,59,DB00782$h
DB00974,DB09216,5,DB01579$h
DB00985,DB04953,48,DB00474$t
DB09053,DB05521,72,DB06791$t
DB00694,DB01283,71,DB09147$t
DB01058,DB08881,72,DB00712$h
DB00862,DB00285,46,DB01042$h
DB00497,DB00423,48,DB00437$t
DB01601,DB09123,74,DB00969$h
DB09220,DB00960,59,DB00308$h
DB06663,DB01120,8,DB09300$h
DB00283,DB00413,31,DB09027$t
DB00986,DB00497,48,DB00562$t
DB09053,DB09075,48,DB00191$t
DB00213,DB09167,46,DB00496$t
DB01085,DB08820,72,DB01222$t
DB00273,DB09072,15,DB01154$t
DB09068,DB00344,48,DB00496$h
DB01009,DB00596,48,DB00706$t
DB00695,DB00565,16,DB00460$h
DB01174,DB08896,74,DB09216$h
DB00794,DB00748,3,DB06268$h
DB01192,DB00557,15,DB00672$h
DB01255,DB01626,70,DB01362$t
DB01587,DB06738,48,DB00991$h
DB01611,DB01058,74,DB00914$h
DB00179,DB00959,48,DB01545$t
DB00741,DB01021,82,DB01421$h
DB00481,DB08873,46,DB01362$t
DB00519,DB09216,48,DB06412$h
DB00409,DB00494,48,DB06819$h
DB00343,DB09570,46,DB11921$h
DB09040,DB00884,48,DB06401$h
DB09078,DB01403,19,DB05521$t
DB01157,DB09236,48,DB06203$t
DB00668,DB00723,48,DB01162$h
DB06207,DB00175,72,DB09085$t
DB08865,DB00661,46,DB00565$h
DB09068,DB08880,46,DB00849$h
DB00631,DB00796,48,DB00281$t
DB00564,DB00252,74,DB00862$h
DB00972,DB01160,69,DB00397$h
DB08906,DB00483,48,DB11630$t
DB00904,DB00765,31,DB00401$t
DB00193,DB01437,48,DB00836$h
DB00794,DB01253,3,DB00884$h
DB01194,DB01232,72,DB00594$t
DB09216,DB00325,59,DB13025$t
DB08867,DB00834,72,DB01161$t
DB06267,DB01601,46,DB02709$h
DB00179,DB04574,48,DB01193$t
DB00829,DB00673,72,DB00190$t
DB00471,DB09073,72,DB08806$t
DB11560,DB01029,46,DB09320$h
DB00484,DB01392,36,DB00253$h
DB01192,DB01437,48,DB04573$t
DB01200,DB00964,48,DB00982$h
DB00497,DB00298,48,DB00312$t
DB00295,DB01002,48,DB09185$t
DB01551,DB08865,46,DB11348$h
DB01159,DB00692,48,DB06145$h
DB01001,DB00696,70,DB00569$h
DB00497,DB09166,48,DB01423$h
DB00589,DB01628,48,DB02187$h
DB01466,DB00653,15,DB00811$t
DB00987,DB00199,46,DB00900$t
DB00683,DB01242,48,DB01424$t
DB00612,DB01029,48,DB09104$h
DB05294,DB00557,19,DB00195$t
DB06155,DB01211,46,DB00650$t
DB00708,DB00458,48,DB00523$h
DB00721,DB01353,48,DB05265$h
DB04861,DB00972,36,DB00921$h
DB00793,DB00661,48,DB01294$t
DB00643,DB01254,72,DB01135$t
DB00669,DB06210,72,DB01589$t
DB00508,DB00268,31,DB01220$t
DB06480,DB01211,72,DB00446$t
DB09273,DB00437,72,DB08943$t
DB01563,DB00181,48,DB00712$h
DB09280,DB01227,3,DB00396$h
DB01267,DB00508,48,DB00426$t
DB00477,DB00871,19,DB01589$h
DB00899,DB00492,48,DB06210$t
DB08893,DB01200,70,DB09137$h
DB00556,DB06788,19,DB01050$t
DB01174,DB06292,3,DB00415$h
DB01149,DB01601,72,DB01107$h
DB00586,DB00905,69,DB09161$t
DB06267,DB00765,9,DB12332$h
DB06287,DB00289,46,DB01144$t
DB11362,DB04868,46,DB09031$t
DB00750,DB01209,48,DB06792$h
DB00880,DB01580,59,DB00475$h
DB01403,DB00508,15,DB00791$t
DB00939,DB00524,69,DB00835$t
DB04896,DB00633,84,DB00445$t
DB00683,DB01614,48,DB01097$t
DB00541,DB09102,72,DB00374$t
DB05109,DB06603,72,DB13179$t
DB09068,DB00184,46,DB00271$t
DB00401,DB00653,48,DB00898$t
DB00982,DB06713,69,DB06603$h
DB06176,DB00511,57,DB01172$t
DB00199,DB00674,19,DB13879$h
DB00586,DB00554,48,DB00790$t
DB06803,DB08816,46,DB04576$t
DB00857,DB00412,46,DB00331$t
DB09297,DB00283,46,DB00774$h
DB00850,DB00508,48,DB09216$t
DB00220,DB00252,74,DB08967$h
DB00849,DB00622,46,DB00904$t
DB01427,DB00196,72,DB09296$h
DB01227,DB09063,72,DB00202$t
DB01606,DB01032,72,DB00413$t
DB00243,DB01182,72,DB00150$h
DB00869,DB09220,59,DB00791$t
DB00946,DB01563,72,DB04840$h
DB01628,DB00363,46,DB00793$h
DB01253,DB00864,48,DB00484$t
DB00477,DB01263,46,DB01511$t
DB00318,DB00427,48,DB01367$h
DB06696,DB00337,71,DB01423$h
DB06589,DB00468,72,DB06777$h
DB00454,DB00477,46,DB00907$h
DB07615,DB00235,52,DB01578$h
DB00633,DB09204,24,DB06800$t
DB00312,DB00494,48,DB01591$h
DB01168,DB01274,48,DB09102$h
DB08864,DB09118,72,DB00826$h
DB01168,DB09128,48,DB00193$t
DB09272,DB00503,72,DB09038$t
DB00826,DB04743,48,DB00770$h
DB01247,DB00401,59,DB06792$t
DB00477,DB01151,19,DB08913$h
DB00297,DB00949,48,DB00641$t
DB01002,DB06636,46,DB11793$t
DB01029,DB00205,46,DB00136$h
DB01452,DB00765,31,DB00633$t
DB01587,DB09048,72,DB08905$t
DB00675,DB00908,72,DB04572$t
DB01186,DB00683,48,DB00422$h
DB06690,DB00434,48,DB09285$h
DB00374,DB00834,72,DB00634$h
DB00474,DB04844,48,DB00562$h
DB01563,DB01202,48,DB00977$h
DB00957,DB00222,69,DB00152$h
DB01050,DB00880,69,DB01238$h
DB00731,DB01059,8,DB09257$h
DB01274,DB00264,46,DB11630$t
DB00224,DB06287,48,DB01359$h
DB01377,DB00136,72,DB00426$t
DB01182,DB09330,72,DB01297$h
DB01030,DB01182,72,DB01042$t
DB09345,DB00765,31,DB06766$t
DB00395,DB00540,48,DB00350$t
DB00564,DB00222,3,DB01595$h
DB00559,DB05351,74,DB00783$h
DB06690,DB00391,48,DB00457$t
DB01041,DB00497,15,DB06605$h
DB01628,DB06736,48,DB09125$h
DB00455,DB00705,46,DB06795$t
DB09078,DB00656,19,DB00609$t
DB01232,DB00195,46,DB09018$t
DB12364,DB09216,65,DB01185$h
DB01165,DB00871,19,DB09216$h
DB00752,DB01182,72,DB01367$h
DB00568,DB01321,46,DB04911$t
DB01054,DB09104,48,DB01211$h
DB00461,DB00770,69,DB00712$t
DB01338,DB08893,48,DB06716$t
DB00418,DB00799,3,DB00487$h
DB00796,DB00768,48,DB01222$t
DB00633,DB00341,48,DB01165$h
DB01433,DB00557,15,DB00805$h
DB01193,DB08822,48,DB00723$t
DB00862,DB00774,9,DB00982$h
DB00477,DB04868,46,DB00389$t
DB00694,DB00586,71,DB06218$h
DB04946,DB00283,46,DB00801$h
DB00270,DB00968,48,DB00444$t
DB01029,DB08991,48,DB06155$t
DB00263,DB00621,8,DB06730$h
DB00849,DB13025,48,DB00773$t
DB00701,DB12332,46,DB00688$t
DB00889,DB09167,46,DB09536$t
DB00908,DB00726,19,DB01249$t
DB01559,DB00622,46,DB00932$t
DB00972,DB01260,48,DB01615$h
DB00873,DB03793,69,DB00610$h
DB00492,DB00964,48,DB11079$t
DB00270,DB01264,46,DB01580$t
DB00454,DB00199,46,DB01057$t
DB08899,DB01392,74,DB09069$h
DB00370,DB00230,15,DB06290$t
DB00682,DB00822,72,DB01284$h
DB00933,DB09342,48,DB09027$t
DB01174,DB00764,74,DB06152$h
DB06594,DB09166,48,DB00435$h
DB00564,DB00857,3,DB00816$h
DB00679,DB01595,48,DB00289$h
DB01002,DB00575,48,DB00490$t
DB00277,DB00482,46,DB09232$t
DB01009,DB00313,46,DB01567$t
DB01227,DB00208,46,DB06816$h
DB00972,DB00240,48,DB09167$h
DB12532,DB00273,48,DB00631$t
DB00738,DB04871,46,DB00908$h
DB00983,DB00195,46,DB08865$t
DB00949,DB00765,31,DB09143$t
DB08912,DB08860,74,DB00420$h
DB09167,DB09449,48,DB06144$h
DB01235,DB00283,46,DB08970$t
DB00564,DB06739,3,DB11235$h
DB00482,DB00705,46,DB01133$t
DB00477,DB00436,48,DB08910$h
DB00673,DB00977,74,DB00213$h
DB06207,DB12001,72,DB00380$h
DB00338,DB01601,46,DB01150$h
DB00270,DB01321,46,DB00639$h
DB00816,DB01407,48,DB00811$t
DB00471,DB00678,46,DB01378$t
DB01169,DB01054,48,DB03793$t
DB01418,DB08887,5,DB06210$t
DB01370,DB01077,74,DB08798$t
DB00295,DB00652,48,DB00218$t
DB00855,DB00511,57,DB00362$t
DB09027,DB12026,72,DB06774$t
DB01009,DB13783,48,DB01624$t
DB00278,DB01399,5,DB00813$h
DB00427,DB01202,48,DB09555$t
DB01083,DB00837,74,DB09094$h
DB01091,DB00900,66,DB00195$t
DB00482,DB00254,46,DB09536$h
DB00596,DB00621,73,DB08967$t
DB00195,DB00528,59,DB06663$h
DB00412,DB00285,8,DB00195$h
DB00933,DB01544,48,DB08971$t
DB00738,DB01685,46,DB09097$h
DB00633,DB01612,48,DB09097$h
DB00701,DB05521,46,DB00719$t
DB00571,DB00283,46,DB09161$h
DB00850,DB01299,72,DB01365$h
DB01587,DB01026,46,DB00238$t
DB00169,DB01211,46,DB00408$h
DB01054,DB01324,59,DB01122$t
DB00435,DB08907,48,DB09153$h
DB11268,DB00939,5,DB01298$h
DB00243,DB00602,72,DB00812$h
DB00631,DB01236,48,DB00765$h
DB00631,DB01275,48,DB00654$h
DB00380,DB01396,57,DB08872$t
DB00820,DB00492,9,DB01068$h
DB06196,DB01047,48,DB00350$h
DB00736,DB06616,74,DB00775$t
DB00209,DB00708,48,DB01181$h
DB00958,DB00511,57,DB08903$t
DB00230,DB09068,7,DB00991$t
DB00496,DB00899,48,DB00215$t
DB00805,DB00264,53,DB13158$h
DB01609,DB00768,74,DB09561$h
DB01222,DB01263,72,DB00512$t
DB08899,DB00339,74,DB00362$t
DB01253,DB01238,48,DB01174$h
DB06826,DB00765,59,DB00654$t
DB00212,DB04948,59,DB00770$h
DB00797,DB00633,48,DB08974$t
DB00860,DB01059,48,DB01588$t
DB11362,DB00775,5,DB05245$h
DB06764,DB01247,70,DB01366$t
DB00435,DB00698,48,DB00360$h
DB00490,DB01437,48,DB00014$t
DB00454,DB06603,72,DB00908$t
DB00631,DB00350,48,DB00438$t
DB00508,DB05246,48,DB11156$t
DB00316,DB00412,46,DB08970$t
DB08865,DB01259,19,DB00854$h
DB00631,DB00187,48,DB01283$h
DB09102,DB00254,46,DB01416$t
DB00178,DB01283,48,DB00251$h
DB01587,DB06204,15,DB01407$t
DB09352,DB00557,75,DB00604$h
DB08916,DB00477,72,DB01764$h
DB00768,DB08991,48,DB09125$h
DB01418,DB08865,46,DB00738$t
DB00227,DB09102,72,DB01054$t
DB00195,DB00727,48,DB09153$h
DB00862,DB00519,9,DB00854$h
DB00708,DB01209,48,DB01093$t
DB00933,DB00951,46,DB09167$h
DB06707,DB01359,24,DB09209$t
DB08439,DB01059,26,DB06766$t
DB00370,DB01202,15,DB00905$t
DB00652,DB01081,48,DB00776$t
DB09053,DB00259,72,DB00569$h
DB00991,DB01435,48,DB09295$t
DB00426,DB00285,46,DB00290$h
DB01174,DB09227,3,DB11610$h
DB01588,DB00661,46,DB01140$t
DB01057,DB11315,69,DB00645$h
DB00630,DB01172,23,DB00968$h
DB00633,DB09017,48,DB01192$t
DB01595,DB00656,48,DB11989$t
DB06711,DB09167,36,DB00617$t
DB00374,DB01250,48,DB00425$t
DB00582,DB00568,48,DB09087$t
DB01563,DB01621,48,DB01021$h
DB01399,DB06781,48,DB00560$h
DB00933,DB09275,66,DB00380$h
DB01254,DB00220,72,DB00617$t
DB00731,DB00283,46,DB00565$t
DB04876,DB01180,48,DB12364$t
DB01174,DB01351,48,DB00856$h
DB00347,DB00246,46,DB09256$t
DB01403,DB00708,15,DB00492$t
DB06237,DB01021,9,DB06196$h
DB01178,DB09068,48,DB00195$t
DB00401,DB09118,72,DB00905$t
DB11156,DB00445,39,DB06701$h
DB01182,DB01254,72,DB13879$h
DB01348,DB00977,74,DB00570$h
DB00312,DB01182,74,DB01236$h
DB09215,DB01077,48,DB00873$h
DB01628,DB04574,48,DB00697$t
DB00264,DB08933,72,DB13873$h
DB11362,DB09048,72,DB06401$h
DB06204,DB00496,46,DB00525$h
DB01107,DB01601,46,DB01399$t
DB09009,DB00748,48,DB06589$t
DB00397,DB00310,82,DB06803$t
DB01161,DB00486,15,DB01106$t
DB06207,DB01100,72,DB01392$h
DB00179,DB01609,48,DB01001$h
DB06739,DB00412,46,DB13925$t
DB00349,DB00494,48,DB00708$t
DB00381,DB00176,46,DB01008$t
DB00465,DB00179,48,DB08996$h
DB00850,DB01218,72,DB05528$h
DB01397,DB00917,69,DB01589$t
DB00939,DB00655,48,DB00643$h
DB01338,DB06738,48,DB01094$h
DB00489,DB00557,19,DB00684$h
DB00370,DB00514,48,DB00822$h
DB00482,DB00394,48,DB01463$h
DB01353,DB00697,48,DB00643$h
DB00598,DB01264,72,DB00953$h
DB00327,DB01615,48,DB00641$h
DB01226,DB06696,39,DB00283$t
DB00273,DB01202,48,DB09276$h
DB01168,DB01224,48,DB08970$h
DB00390,DB00283,46,DB00395$t
DB00295,DB04908,48,DB00560$t
DB00757,DB00908,46,DB01612$h
DB00446,DB00898,48,DB01331$h
DB00556,DB00818,19,DB00318$t
DB04953,DB06700,48,DB00331$h
DB09095,DB00483,48,DB09167$t
DB06695,DB01628,5,DB03128$t
DB01242,DB00482,46,DB06637$h
DB00237,DB00455,48,DB00661$h
DB01236,DB00765,31,DB01227$t
DB00972,DB01241,46,DB05039$t
DB01229,DB00480,48,DB09272$t
DB06594,DB00176,72,DB01073$h
DB08903,DB09048,72,DB00953$h
DB00972,DB01046,69,DB09038$t
DB01233,DB06144,48,DB06774$t
DB00696,DB00508,48,DB08992$t
DB00482,DB09449,56,DB00492$h
DB00508,DB00612,59,DB02513$h
DB00264,DB08909,72,DB01589$h
DB00564,DB00660,48,DB00738$h
DB09220,DB00706,59,DB00829$h
DB00312,DB00455,3,DB00960$h
DB01433,DB04953,48,DB00198$h
DB01587,DB00458,48,DB01127$t
DB06603,DB09082,19,DB00284$t
DB11828,DB00199,46,DB01047$t
DB00635,DB00284,69,DB01102$t
DB00179,DB00860,48,DB00568$h
DB08860,DB00289,72,DB02187$t
DB01628,DB00207,46,DB06709$t
DB00264,DB00751,72,DB07615$t
DB01184,DB06603,72,DB00683$t
DB01227,DB01219,48,DB06589$h
DB01303,DB09120,46,DB00822$h
DB00688,DB00220,46,DB08887$t
DB09078,DB00091,46,DB09296$t
DB01626,DB06148,48,DB00231$h
DB09034,DB00683,15,DB00899$h
DB01433,DB00035,48,DB00290$t
DB00521,DB00586,36,DB00345$t
DB03793,DB00996,48,DB01108$h
DB00502,DB00273,48,DB13873$t
DB00449,DB01021,82,DB00274$t
DB00253,DB01021,82,DB06145$t
DB00245,DB00708,48,DB03756$h
DB06690,DB13872,48,DB06699$h
DB00598,DB00688,36,DB01168$h
DB06204,DB00765,31,DB00445$t
DB06144,DB01264,72,DB00677$h
DB00802,DB00933,48,DB01228$t
DB06282,DB08820,72,DB01330$h
DB00924,DB00771,48,DB12924$h
DB01126,DB01601,72,DB00816$t
DB00476,DB00397,84,DB00755$h
DB01283,DB01685,46,DB01438$t
DB00829,DB09286,48,DB06802$h
DB00672,DB06799,72,DB09085$h
DB06802,DB00788,48,DB00339$h
DB00245,DB01601,46,DB01029$t
DB00843,DB08820,72,DB00972$t
DB00764,DB00220,72,DB08871$h
DB00281,DB00933,48,DB00380$t
DB01174,DB00625,3,DB09125$h
DB01174,DB00906,3,DB04953$h
DB00690,DB01211,46,DB09097$t
DB00412,DB00227,46,DB01168$h
DB01100,DB00645,48,DB00741$h
DB00508,DB01390,66,DB01627$h
DB00586,DB08880,48,DB00305$h
DB09026,DB00482,36,DB00523$t
DB00556,DB00529,19,DB09135$t
DB00598,DB01427,59,DB00427$h
DB00643,DB06290,72,DB00907$t
DB01021,DB00531,48,DB00469$t
DB01197,DB00972,48,DB00426$t
DB00991,DB08819,69,DB01108$h
DB00909,DB01501,48,DB00220$t
DB00477,DB09291,46,DB01409$t
DB00402,DB01353,48,DB01057$t
DB09068,DB09071,48,DB09078$h
DB00946,DB00972,5,DB01092$h
DB00849,DB00519,59,DB06816$h
DB01021,DB09235,59,DB00665$t
DB01168,DB00521,59,DB01587$h
DB00275,DB00765,59,DB13879$t
DB01595,DB00349,48,DB00640$t
DB01174,DB04845,74,DB01191$t
DB01159,DB06716,48,DB00480$h
DB00195,DB00289,46,DB00799$h
DB00972,DB00934,15,DB00774$t
DB01418,DB04575,11,DB00450$h
DB00448,DB09138,69,DB06152$t
DB00633,DB00678,48,DB01331$h
DB00346,DB00633,4,DB09075$h
DB08875,DB01029,46,DB00977$t
DB00477,DB01104,19,DB09017$t
DB00617,DB02703,72,DB00390$t
DB04576,DB09275,66,DB13323$t
DB00373,DB00273,46,DB08889$h
DB04573,DB01583,69,DB00415$h
DB06237,DB00283,72,DB00360$t
DB01628,DB06725,48,DB09119$t
DB01186,DB01297,24,DB00378$h
DB00909,DB00196,46,DB00879$t
DB00908,DB01242,19,DB00351$t
DB00804,DB00908,48,DB09273$t
DB00708,DB01176,48,DB01626$h
DB00896,DB01233,48,DB11148$t
DB04876,DB00519,48,DB06777$h
DB05521,DB08816,10,DB01274$h
DB01047,DB00976,72,DB00822$h
DB00401,DB00968,48,DB01067$t
DB00363,DB01002,48,DB00397$t
DB00598,DB09118,46,DB09204$t
DB00450,DB00104,19,DB00665$h
DB01544,DB00765,31,DB06802$t
DB00471,DB01232,46,DB08811$t
DB00615,DB11915,3,DB09112$h
DB01563,DB08987,48,DB05294$t
DB00445,DB01097,48,DB01180$t
DB01200,DB00244,8,DB09120$t
DB00924,DB00951,46,DB00212$h
DB01418,DB00179,5,DB00955$h
DB00708,DB13323,48,DB00873$t
DB00497,DB00742,48,DB01403$t
DB00308,DB01623,19,DB00642$h
DB00908,DB06724,71,DB01598$t
DB09095,DB04575,72,DB01362$t
DB00829,DB09238,46,DB00752$t
DB08820,DB00872,72,DB00380$h
DB06707,DB01171,70,DB00720$t
DB00327,DB00486,15,DB09536$t
DB00591,DB00621,73,DB08865$t
DB06781,DB09220,48,DB08992$t
DB06697,DB06663,19,DB09241$h
DB01203,DB00765,59,DB00136$t
DB00474,DB00842,48,DB01275$t
DB01283,DB02709,48,DB00758$t
DB00782,DB06738,48,DB01004$h
DB00813,DB06690,48,DB00952$h
DB01224,DB00738,19,DB06706$t
DB01184,DB04953,19,DB06274$h
DB00519,DB00598,48,DB00326$h
DB00308,DB01224,32,DB00362$h
DB01159,DB01095,46,DB01063$t
DB00564,DB01020,3,DB00136$h
DB01107,DB00482,46,DB08867$t
DB09241,DB00765,59,DB00936$h
DB11737,DB00199,46,DB09220$t
DB06207,DB01045,72,DB01077$h
DB01589,DB09065,46,DB06788$t
DB11315,DB00486,84,DB00408$h
DB00199,DB00934,19,DB04840$t
DB08981,DB00663,48,DB01597$h
DB00813,DB09125,48,DB01440$h
DB01253,DB00951,48,DB00442$h
DB00841,DB00880,82,DB04575$t
DB01156,DB08865,72,DB00871$h
DB00474,DB00519,59,DB00683$h
DB00374,DB06725,48,DB08910$h
DB08797,DB00896,48,DB01058$t
DB00370,DB06203,72,DB00460$t
DB00962,DB00343,46,DB00978$h
DB01609,DB00748,74,DB01074$h
DB08816,DB09543,48,DB00212$h
DB00195,DB00287,59,DB08987$t
DB09570,DB00268,46,DB01610$h
DB06813,DB08981,72,DB01331$t
DB00584,DB01283,48,DB00896$t
DB06201,DB00854,48,DB00581$t
DB01615,DB00321,48,DB12161$t
DB06216,DB09068,48,DB12001$h
DB06702,DB09272,38,DB00645$t
DB01320,DB00377,3,DB00394$h
DB01201,DB06589,74,DB00297$t
DB09118,DB09167,46,DB08864$t
DB00310,DB00564,48,DB06147$t
DB00768,DB09074,46,DB04794$t
DB00553,DB01026,46,DB00303$h
DB00263,DB00331,8,DB00456$h
DB08903,DB06825,19,DB06145$h
DB00559,DB00586,74,DB01321$h
DB00387,DB01227,48,DB00150$h
DB00392,DB01466,48,DB12026$t
DB00317,DB00908,46,DB09265$t
DB01098,DB09167,46,DB09536$t
DB01595,DB08922,48,DB06147$h
DB00712,DB00394,48,DB09138$h
DB09215,DB00035,48,DB00787$h
DB00245,DB00264,46,DB04898$h
DB09227,DB00195,48,DB13873$t
DB01032,DB08864,74,DB00257$h
DB08903,DB00834,19,DB01177$h
DB01589,DB06414,46,DB06764$h
DB09288,DB00035,48,DB00602$t
DB00617,DB00246,46,DB09232$h
DB01356,DB01628,72,DB08804$t
DB00735,DB01047,48,DB00184$h
DB01626,DB01240,59,DB01094$h
DB00866,DB00768,36,DB01120$h
DB00972,DB00655,48,DB00910$h
DB06742,DB00285,46,DB00300$h
DB04574,DB00199,46,DB00315$t
DB00489,DB01029,48,DB00467$h
DB00738,DB00280,8,DB01011$h
DB08875,DB00511,57,DB00304$t
DB01559,DB01264,46,DB01147$t
DB00435,DB00887,48,DB09078$h
DB09232,DB00524,48,DB09078$h
DB00788,DB01222,48,DB00475$t
DB00238,DB01559,3,DB00576$h
DB01091,DB09232,48,DB01330$h
DB01595,DB01065,48,DB00304$h
DB01588,DB01017,15,DB09290$t
DB00908,DB01390,71,DB00412$h
DB00852,DB08967,75,DB08828$h
DB01238,DB00708,59,DB00560$t
DB04861,DB00765,59,DB01138$h
DB00390,DB09102,72,DB00199$t
DB00498,DB00939,5,DB01053$h
DB00327,DB00199,46,DB09156$h
DB00759,DB00199,46,DB00603$t
DB00454,DB00497,48,DB00961$h
DB09167,DB00871,48,DB00666$h
DB00872,DB06742,72,DB09038$h
DB01074,DB00908,46,DB00442$t
DB01172,DB00870,71,DB00344$t
DB01466,DB08922,48,DB00696$t
DB00312,DB00880,29,DB00862$t
DB00647,DB08865,46,DB13231$t
DB08828,DB08820,72,DB01353$t
DB01218,DB04868,72,DB00270$h
DB00972,DB00898,15,DB09277$t
DB00859,DB00390,74,DB00276$t
DB12598,DB00768,5,DB13146$h
DB00869,DB01392,36,DB00748$t
DB00297,DB06282,48,DB01582$t
DB00398,DB08873,72,DB04938$t
DB06605,DB06287,48,DB00978$t
DB09095,DB08873,72,DB01627$t
DB09570,DB00454,48,DB05245$h
DB09570,DB01129,46,DB00822$h
DB00395,DB00208,46,DB00142$t
DB00188,DB00511,57,DB00104$t
DB01399,DB02709,48,DB12026$h
DB01390,DB00859,74,DB00877$h
DB01114,DB00765,31,DB00455$t
DB00176,DB01253,48,DB00948$h
DB08912,DB00799,74,DB00576$h
DB00732,DB01172,39,DB09067$t
DB01165,DB02546,19,DB01112$h
DB01392,DB06697,46,DB00856$h
DB01253,DB05381,48,DB00655$t
DB01159,DB00951,46,DB00845$t
DB09166,DB00270,46,DB00303$t
DB00486,DB00999,48,DB00962$h
DB08918,DB01466,63,DB09245$h
DB06207,DB06717,72,DB01551$t
DB01421,DB01628,71,DB00326$h
DB06700,DB00497,63,DB01235$h
DB00261,DB06589,19,DB01413$h
DB04855,DB06699,19,DB06626$h
DB01189,DB00427,48,DB05245$t
DB01251,DB00446,46,DB09097$t
DB01283,DB00630,48,DB01094$h
DB00556,DB00537,19,DB09042$t
DB09245,DB00492,59,DB00976$h
DB00264,DB00903,48,DB09119$t
DB00752,DB00880,59,DB08869$t
DB00199,DB01142,19,DB00629$t
DB00420,DB01588,48,DB01158$h
DB00512,DB06802,72,DB11610$t
DB01174,DB01203,59,DB09087$h
DB00880,DB09026,48,DB08868$t
DB09204,DB00492,48,DB00956$h
DB09280,DB01223,3,DB00546$h
DB00264,DB00420,72,DB01222$h
DB08899,DB00347,74,DB09278$t
DB06207,DB00584,72,DB01094$h
DB00477,DB08941,48,DB01141$t
DB01222,DB00238,72,DB01423$h
DB00292,DB00508,48,DB06706$t
DB00962,DB00241,48,DB00366$t
DB01206,DB00752,46,DB00179$h
DB00575,DB08910,48,DB00793$t
DB00750,DB06738,48,DB06777$h
DB01628,DB00313,46,DB01590$t
DB08873,DB00278,74,DB06144$h
DB00750,DB01452,48,DB09161$t
DB00683,DB00747,48,DB00489$t
DB00645,DB01018,48,DB01337$t
DB00401,DB06695,76,DB00227$t
DB00604,DB00793,72,DB04786$h
DB00972,DB00436,69,DB00331$h
