d1,d2,type,split,Neg samples
DB06589,DB01595,72,DB00270$h
DB00136,DB00196,46,DB00666$h
DB06212,DB09396,72,DB09278$t
DB00712,DB00300,48,DB01253$h
DB00854,DB00283,48,DB08970$t
DB06690,DB01501,48,DB06145$h
DB00397,DB01064,48,DB00556$h
DB08864,DB00435,72,DB00497$h
DB01200,DB00104,72,DB04854$h
DB00738,DB00331,69,DB01194$t
DB09570,DB09167,46,DB00603$t
DB13179,DB00196,46,DB09272$t
DB01182,DB06603,72,DB04573$t
DB00972,DB08873,46,DB00581$t
DB06207,DB12026,72,DB00415$t
DB01466,DB00220,46,DB00862$h
DB01165,DB06663,19,DB00642$t
DB01172,DB06802,71,DB00370$h
DB00862,DB00381,9,DB00598$h
DB01297,DB03128,48,DB04854$t
DB00972,DB01501,15,DB00374$h
DB01589,DB08873,46,DB00377$t
DB00708,DB00765,31,DB09097$t
DB06764,DB09273,48,DB01299$t
DB01437,DB01587,48,DB09167$h
DB00455,DB00908,46,DB06212$t
DB09216,DB00196,72,DB04573$t
DB00586,DB01399,48,DB00511$t
DB06287,DB08820,72,DB04575$h
DB01029,DB08981,48,DB09536$h
DB00854,DB00035,48,DB09067$t
DB00652,DB00395,48,DB06210$h
DB01228,DB00195,46,DB00849$t
DB01597,DB06287,48,DB00345$t
DB00598,DB06603,72,DB08816$t
DB01200,DB00401,48,DB00497$h
DB00854,DB00765,31,DB00380$t
DB01054,DB08822,48,DB01108$t
DB06603,DB00511,57,DB00562$t
DB01182,DB00270,72,DB01116$h
DB01338,DB00445,39,DB00426$h
DB00483,DB09272,38,DB08798$t
DB01466,DB00199,46,DB00523$h
DB00933,DB01295,59,DB00475$h
DB01338,DB00486,84,DB09102$t
DB00231,DB00220,46,DB04908$h
DB01168,DB00511,57,DB06441$t
DB00474,DB00297,48,DB01054$h
DB00264,DB00196,46,DB06706$h
DB09232,DB00708,48,DB09040$t
DB06603,DB00199,19,DB00642$t
DB00564,DB08910,3,DB00331$h
DB06777,DB00220,46,DB00736$h
DB00564,DB01588,3,DB04571$h
DB06772,DB00270,46,DB00816$t
DB09232,DB00270,48,DB06707$t
DB00652,DB01595,48,DB00859$h
DB00683,DB01353,48,DB01009$t
DB01399,DB04576,26,DB09216$t
DB11915,DB00220,46,DB01297$h
DB01615,DB09097,69,DB08913$h
