d1,d2,type,split,Neg samples
DB01351,DB04948,59,DB04946$h
DB01433,DB00436,48,DB01156$h
DB00899,DB00296,48,DB00190$h
DB00332,DB00199,46,DB01158$t
DB00812,DB00896,48,DB11256$t
DB00296,DB00571,48,DB08957$h
DB00805,DB08931,59,DB00794$h
DB09101,DB04855,46,DB09069$t
DB00247,DB00683,48,DB00555$t
DB00434,DB01104,69,DB01172$t
DB00857,DB06595,46,DB00513$t
DB00186,DB00850,48,DB01559$h
DB00347,DB00320,46,DB09296$t
DB00277,DB01012,46,DB01280$h
DB01161,DB13323,48,DB00719$h
DB01544,DB01563,48,DB00503$t
DB00683,DB01501,48,DB00864$h
DB09280,DB06786,74,DB09118$t
DB01136,DB09118,72,DB00764$t
DB00804,DB06738,48,DB00992$h
DB00296,DB00187,48,DB06766$h
DB01238,DB00196,72,DB00241$t
DB01142,DB01168,48,DB00486$t
DB00541,DB01110,72,DB06152$t
DB00617,DB00320,46,DB06261$t
DB00402,DB09198,46,DB00308$h
DB09068,DB00243,46,DB00421$h
DB00298,DB00323,48,DB00613$t
DB00511,DB00613,72,DB00309$t
DB00907,DB06636,46,DB01181$t
DB00857,DB00379,46,DB01401$t
DB09270,DB00255,72,DB01656$h
DB00675,DB00705,72,DB00925$h
DB00240,DB01233,48,DB00854$h
DB00814,DB01259,46,DB00876$t
DB00732,DB01551,48,DB01115$h
DB00988,DB00705,46,DB00229$h
DB00315,DB00490,48,DB00223$t
DB00897,DB01104,48,DB01015$t
DB01158,DB00436,53,DB00968$h
DB00623,DB01026,46,DB00938$t
DB01200,DB04898,72,DB00806$t
DB01409,DB00857,46,DB04711$t
DB00394,DB01155,48,DB01586$h
DB00947,DB00203,46,DB00323$h
DB00346,DB00612,59,DB04854$t
DB09342,DB09118,48,DB08941$t
DB00783,DB00284,69,DB09262$h
DB04794,DB00622,48,DB01597$t
DB00319,DB00919,74,DB00904$h
DB00241,DB00427,48,DB01567$t
DB04844,DB01026,19,DB01236$h
DB01071,DB00503,72,DB06826$t
DB00209,DB00483,48,DB00919$h
DB00309,DB01072,72,DB00863$h
DB01029,DB00765,59,DB11943$h
DB04272,DB01628,5,DB00201$h
DB12598,DB00277,74,DB00826$h
DB01132,DB00834,72,DB00665$h
DB00940,DB00273,48,DB05521$h
DB00295,DB01012,46,DB00347$t
DB00648,DB09073,74,DB13231$t
DB01197,DB01026,46,DB00627$t
DB00734,DB09118,72,DB09020$h
DB00401,DB01018,48,DB00819$h
DB00498,DB00814,5,DB00457$h
DB00972,DB00936,48,DB00451$t
DB00308,DB00938,19,DB01011$t
DB06736,DB00582,46,DB06412$t
DB01166,DB00909,72,DB00757$h
DB00678,DB00774,59,DB00819$h
DB01240,DB01029,46,DB00617$t
DB00461,DB00630,48,DB08941$h
DB00497,DB00907,46,DB00465$h
DB00909,DB01080,48,DB00714$h
DB09053,DB04946,72,DB00363$h
DB00631,DB00232,48,DB11828$h
DB09270,DB00501,72,DB11915$t
DB00477,DB06636,46,DB00384$h
DB00683,DB01452,48,DB06412$t
DB06144,DB00673,72,DB00928$h
DB08912,DB00850,74,DB00321$h
DB00321,DB00705,46,DB00974$t
DB01399,DB01380,48,DB01329$t
DB11921,DB00887,82,DB08981$t
DB09561,DB01370,66,DB01122$h
DB00939,DB01708,48,DB08931$h
DB01165,DB00334,19,DB01604$t
DB01192,DB00434,48,DB00970$t
DB00591,DB05521,74,DB00451$t
DB09292,DB00812,48,DB00411$h
DB00936,DB00381,48,DB09286$t
DB01228,DB00932,46,DB08899$t
DB00919,DB01250,71,DB06287$t
DB00613,DB00678,46,DB00987$t
DB01411,DB01118,72,DB01250$h
DB00738,DB01244,48,DB01228$t
DB00539,DB00661,46,DB00686$t
DB00945,DB00710,48,DB00818$h
DB00243,DB01115,72,DB00449$t
DB00379,DB00224,46,DB00588$t
DB01026,DB04339,48,DB00634$t
DB01200,DB00631,48,DB01033$h
DB00801,DB04946,48,DB05245$t
DB00648,DB00822,74,DB01118$h
DB00567,DB01026,46,DB06207$h
DB00440,DB00208,46,DB01051$t
DB01114,DB01167,46,DB13873$t
DB00559,DB00472,74,DB01142$h
DB00477,DB09236,48,DB01041$h
DB01440,DB01587,48,DB05271$h
DB00381,DB01193,48,DB00760$t
DB00908,DB00224,72,DB01380$t
DB08922,DB08933,72,DB00931$h
DB00226,DB01029,59,DB09345$h
DB00390,DB00705,46,DB01164$h
DB09345,DB01235,48,DB09235$h
DB06196,DB00547,48,DB01567$t
DB04898,DB00582,46,DB06212$t
DB00434,DB04953,48,DB09078$t
DB06335,DB04576,8,DB00216$t
DB01142,DB06595,46,DB00797$h
DB01012,DB08865,46,DB00216$t
DB06695,DB00806,5,DB00596$h
DB08897,DB00899,48,DB00374$t
DB00978,DB00238,46,DB01628$t
DB04846,DB13139,13,DB01606$h
DB01393,DB06717,72,DB00340$t
DB00757,DB04855,46,DB08804$t
DB00373,DB00598,29,DB00136$h
DB00864,DB01601,46,DB13179$t
DB00608,DB01015,19,DB09090$h
DB08918,DB01029,46,DB00605$h
DB01216,DB00243,46,DB00830$t
DB00188,DB00951,46,DB01321$t
DB00631,DB01020,48,DB00763$h
DB00543,DB00701,72,DB01597$h
DB01183,DB00705,46,DB00559$t
DB00755,DB00359,46,DB05316$t
DB00778,DB00343,46,DB00905$h
DB00238,DB00185,3,DB09083$h
DB00897,DB00807,48,DB09183$h
DB00750,DB01002,48,DB06663$h
DB08901,DB01167,72,DB01157$t
DB09049,DB01016,72,DB00563$t
DB00619,DB09291,72,DB00766$t
DB00498,DB09270,11,DB06708$t
DB00850,DB00750,48,DB06717$h
DB00598,DB06826,59,DB00721$h
DB00450,DB09083,19,DB00373$h
DB08922,DB00270,46,DB09080$t
DB06335,DB09054,72,DB13025$t
DB01234,DB02703,72,DB00198$t
DB01558,DB04855,46,DB00318$h
DB09288,DB06786,48,DB02513$h
DB08922,DB00697,48,DB08964$t
DB00492,DB01592,48,DB01234$h
DB00273,DB01196,74,DB01165$h
DB01466,DB00241,48,DB00546$h
DB00899,DB01018,48,DB00244$t
DB08896,DB09118,72,DB00778$t
DB00418,DB00598,59,DB00967$t
DB00631,DB00622,48,DB01202$h
DB05676,DB00588,48,DB08922$t
DB01041,DB00966,48,DB00035$h
DB00795,DB09218,48,DB03128$h
DB00434,DB00484,15,DB00701$h
DB01156,DB00907,46,DB06654$h
DB09075,DB00845,72,DB00465$h
DB00188,DB01241,46,DB00974$h
DB01002,DB01106,48,DB00227$t
DB00850,DB01267,48,DB01016$h
DB00788,DB00238,46,DB09085$t
DB00492,DB09070,59,DB01029$t
DB01086,DB01178,48,DB00027$t
DB09269,DB01092,57,DB06819$t
DB00661,DB01254,72,DB00651$h
DB01020,DB01214,48,DB00425$t
DB09570,DB00412,46,DB01065$h
DB01041,DB06738,15,DB08877$t
DB00648,DB08815,74,DB08931$h
DB01058,DB05521,46,DB01061$t
DB12598,DB00873,48,DB01186$t
DB00909,DB01264,46,DB01435$t
DB06696,DB01396,74,DB00751$h
DB00648,DB00370,74,DB01273$t
DB01159,DB00421,48,DB09146$t
DB00530,DB09120,46,DB09561$t
DB00936,DB01013,48,DB04855$h
DB00686,DB00573,5,DB06696$h
DB00814,DB01095,46,DB00762$t
DB00919,DB09215,71,DB00235$h
DB09076,DB00349,46,DB06800$t
DB00418,DB08808,74,DB01627$t
DB00974,DB00573,5,DB00260$h
DB04946,DB05812,72,DB08889$h
DB00899,DB00771,48,DB00433$t
DB00477,DB00199,19,DB04946$h
DB00393,DB00654,59,DB01122$h
DB09183,DB00472,46,DB00969$t
DB06697,DB00196,19,DB09054$h
DB06738,DB00540,48,DB04948$h
DB00436,DB01197,48,DB09204$t
DB08976,DB06786,48,DB09060$h
DB08864,DB00976,72,DB13925$h
DB00850,DB06413,46,DB01610$t
DB13872,DB00555,48,DB01260$h
DB06786,DB04575,72,DB08808$h
DB00240,DB09070,72,DB00334$t
DB04844,DB00556,19,DB00302$t
DB00683,DB06203,72,DB11093$t
DB06267,DB09070,9,DB09293$h
DB06153,DB00215,48,DB06724$h
DB00564,DB01086,48,DB01364$t
DB01081,DB01018,48,DB09070$t
DB01551,DB08893,46,DB00134$t
DB00945,DB01026,46,DB09270$t
DB00712,DB00257,46,DB01075$t
DB00946,DB00554,5,DB00219$h
DB06725,DB09198,46,DB08800$t
DB00261,DB00334,19,DB01198$h
DB01041,DB00564,15,DB01013$t
DB00444,DB09065,46,DB12001$t
DB00936,DB00860,48,DB00958$t
DB06335,DB01044,8,DB00864$h
DB00818,DB01551,48,DB00695$h
DB01339,DB06696,39,DB00166$h
DB06594,DB01242,48,DB08887$h
DB00214,DB00284,69,DB06707$t
DB01200,DB00467,8,DB00973$h
DB04948,DB00384,48,DB08867$h
DB00295,DB00849,48,DB09102$h
DB00575,DB09120,46,DB01253$t
DB00425,DB00413,31,DB01603$t
DB01320,DB01628,3,DB01083$h
DB04896,DB01551,63,DB00196$t
DB01418,DB01016,5,DB00955$h
DB06699,DB00511,57,DB00317$t
DB13139,DB01076,48,DB06816$h
DB00571,DB09070,59,DB00845$t
DB01351,DB00458,3,DB13139$h
DB00335,DB01214,48,DB00794$h
DB01253,DB01384,48,DB06786$h
DB01091,DB09232,48,DB00683$t
DB00555,DB00285,48,DB01112$h
DB00395,DB00705,46,DB01627$t
DB01081,DB01587,48,DB01115$h
DB00309,DB00263,72,DB13595$h
DB01355,DB00964,59,DB00438$h
DB09218,DB00620,48,DB00270$t
DB00956,DB04855,72,DB01551$t
DB00178,DB00964,48,DB09183$t
DB06616,DB06742,72,DB09561$t
DB00721,DB00726,48,DB00425$h
DB00477,DB00270,19,DB05239$t
DB01215,DB00323,48,DB00130$h
DB01235,DB04896,48,DB08797$t
DB00865,DB06764,48,DB00188$t
DB00177,DB01214,48,DB09269$t
DB00679,DB00436,48,DB00710$t
DB00294,DB01016,69,DB00837$t
DB00633,DB08872,48,DB00775$t
DB08932,DB00188,46,DB00979$h
DB13874,DB06335,74,DB00654$h
DB00691,DB01214,48,DB00379$h
DB00829,DB00320,46,DB00959$t
DB01037,DB00489,48,DB06287$t
DB00425,DB08933,72,DB00436$h
DB00384,DB00622,48,DB00332$h
DB00611,DB01037,48,DB00352$h
DB01592,DB01390,66,DB09488$h
DB06781,DB00467,48,DB01002$t
DB00264,DB00938,13,DB09073$h
DB00204,DB01026,72,DB06792$h
DB09227,DB00661,48,DB06772$t
DB06335,DB00976,72,DB01608$t
DB01403,DB09291,46,DB01370$h
DB01045,DB01026,3,DB00576$h
DB06738,DB00834,72,DB09238$h
DB00812,DB02709,48,DB00259$t
DB01253,DB00298,48,DB09218$h
DB00563,DB00554,72,DB01008$h
DB00728,DB00445,39,DB00631$t
DB09242,DB00925,59,DB06193$t
DB01227,DB01255,68,DB00907$t
DB00247,DB05521,48,DB08798$h
DB00734,DB06144,48,DB01196$t
DB09330,DB00806,74,DB01100$h
DB00865,DB00224,46,DB06594$t
DB00203,DB01244,9,DB00626$h
DB00570,DB01167,72,DB09277$t
DB00844,DB00176,48,DB00401$t
DB00384,DB01435,36,DB00846$t
DB00556,DB00656,19,DB00761$t
DB08897,DB01227,48,DB04574$h
DB09034,DB00285,72,DB00759$t
DB00373,DB00613,46,DB06637$t
DB00924,DB01159,48,DB01415$h
DB01175,DB02703,72,DB01878$t
DB00245,DB00967,48,DB00658$h
DB09477,DB01113,48,DB00636$t
DB00454,DB00608,46,DB00755$t
DB01367,DB08941,48,DB11614$h
DB01099,DB09238,48,DB13747$t
DB00905,DB00968,59,DB00182$t
DB01186,DB01138,48,DB11106$t
DB00991,DB00929,69,DB01196$t
DB00207,DB00557,19,DB01131$h
DB00247,DB13139,48,DB00142$t
DB01600,DB00710,48,DB11586$h
DB00212,DB00774,59,DB00766$t
DB06742,DB00619,46,DB00766$h
DB09220,DB00797,59,DB00730$h
DB00334,DB08872,48,DB00752$t
DB00946,DB01685,46,DB01606$t
DB01113,DB08941,48,DB08799$t
DB01021,DB01193,59,DB00380$t
DB01129,DB09198,46,DB01157$t
DB01201,DB00864,74,DB01037$t
DB00633,DB08822,48,DB00921$t
DB01238,DB01012,72,DB00821$h
DB09555,DB00320,46,DB01167$h
DB06403,DB00622,46,DB01126$t
DB01157,DB09216,48,DB00799$t
DB00612,DB00903,48,DB00315$h
DB00393,DB08933,72,DB00860$t
DB00633,DB05246,48,DB00432$t
DB00938,DB01263,46,DB00195$t
DB06708,DB00370,19,DB01620$t
DB06701,DB00540,48,DB01426$t
DB00391,DB00940,1,DB06742$t
DB00906,DB05521,46,DB00220$h
DB01045,DB00238,74,DB01159$t
DB01250,DB00770,69,DB01005$t
DB00589,DB00829,48,DB09183$t
DB00655,DB08934,74,DB00779$h
DB00710,DB00694,23,DB06742$h
DB00892,DB01142,48,DB01143$h
DB00344,DB00593,48,DB01380$t
DB00514,DB00673,72,DB09232$h
DB08971,DB06717,72,DB00826$t
DB01544,DB08933,72,DB00766$h
DB09166,DB00224,72,DB01131$h
DB13450,DB01578,39,DB04711$t
DB13595,DB01260,2,DB00556$h
DB00648,DB08912,74,DB08887$h
DB00814,DB00257,46,DB05676$t
DB06203,DB00349,46,DB01142$t
DB01351,DB00890,69,DB09345$t
DB00921,DB09291,46,DB06699$t
DB00169,DB00196,46,DB06827$h
DB00514,DB00675,46,DB00639$t
DB00559,DB00654,59,DB00766$h
DB00524,DB00332,72,DB08872$h
DB00730,DB00238,46,DB02701$h
DB00540,DB01156,46,DB00773$t
DB00755,DB04920,48,DB04840$h
DB00727,DB00964,48,DB01321$h
DB06695,DB00770,5,DB00281$h
DB00371,DB00850,48,DB01118$t
DB00425,DB00338,46,DB08907$t
DB00849,DB13025,48,DB00795$t
DB05351,DB09118,72,DB00831$h
DB01418,DB00763,11,DB01228$t
DB00350,DB01023,48,DB06794$t
DB00598,DB01612,48,DB00720$h
DB04920,DB01118,46,DB00444$t
DB00559,DB06287,74,DB01429$t
DB01463,DB00241,48,DB00662$t
DB00661,DB01097,46,DB08827$t
DB06772,DB09074,48,DB00969$t
DB09038,DB11079,8,DB00014$h
DB00863,DB01264,72,DB00577$t
DB06217,DB01118,46,DB12267$t
DB00268,DB00343,46,DB06691$t
DB01394,DB00608,72,DB13873$t
DB01253,DB00679,48,DB00962$t
DB00187,DB01235,29,DB06690$t
DB00401,DB00208,46,DB01012$t
DB00588,DB08872,48,DB05015$h
DB01143,DB00477,48,DB12924$h
DB00979,DB00219,48,DB01051$t
DB06690,DB01239,48,DB00651$h
DB00243,DB08901,72,DB09209$t
DB01045,DB00755,3,DB01179$h
DB00238,DB00297,3,DB08808$h
DB06736,DB13167,48,DB12278$h
DB00243,DB13874,72,DB01330$t
DB00663,DB01155,48,DB00540$t
DB01072,DB09198,46,DB01107$h
DB00656,DB01086,48,DB13145$h
DB00818,DB09291,46,DB00977$h
DB00238,DB00980,3,DB00849$h
DB00563,DB01032,72,DB00399$t
DB00960,DB01235,29,DB11793$t
DB01589,DB00555,48,DB01390$h
DB06736,DB08964,69,DB00188$h
DB01198,DB01351,48,DB00433$t
DB09555,DB00091,46,DB00304$t
DB00412,DB09167,46,DB00609$t
DB01396,DB00224,46,DB01243$t
DB00710,DB00798,23,DB00209$h
DB01214,DB01250,36,DB01330$t
DB01100,DB00705,72,DB11730$h
DB00338,DB01118,46,DB00438$h
DB01628,DB01021,69,DB00974$h
DB01421,DB06736,71,DB00572$t
DB01577,DB00208,46,DB01112$t
DB01157,DB09227,48,DB09499$h
DB00531,DB00661,46,DB00399$h
DB00315,DB01239,48,DB00184$t
DB04574,DB00890,72,DB00349$h
DB11581,DB00320,46,DB00572$h
DB06690,DB00486,15,DB00268$h
DB01595,DB00721,48,DB12332$h
DB04743,DB09270,48,DB00957$h
DB00752,DB00593,48,DB04743$h
DB01002,DB09128,48,DB00992$h
DB04841,DB00608,46,DB00481$h
DB00328,DB00544,46,DB00162$t
DB00936,DB01144,48,DB00849$h
DB00502,DB05812,72,DB00811$h
DB01351,DB00252,48,DB06480$t
DB00648,DB00203,74,DB01244$h
DB00455,DB01202,48,DB09211$h
DB00731,DB00244,8,DB00519$h
DB08911,DB06335,74,DB09073$h
DB01037,DB00401,59,DB01253$h
DB00523,DB00367,69,DB13925$h
DB03615,DB00814,71,DB06203$h
DB00514,DB06603,72,DB13139$h
DB01182,DB00334,19,DB00193$h
DB00648,DB09074,74,DB00804$h
DB06772,DB01268,48,DB00334$h
DB04861,DB00208,72,DB11315$t
DB00857,DB00625,46,DB01351$h
DB00701,DB00176,46,DB09292$t
DB00619,DB01118,72,DB01252$h
DB01008,DB00681,72,DB00295$t
DB00695,DB01193,48,DB00765$h
DB09281,DB01112,74,DB09278$h
DB00653,DB09561,74,DB00860$h
DB00188,DB00521,48,DB00207$t
DB00648,DB00591,74,DB00293$h
DB09009,DB00593,48,DB08934$t
DB01466,DB01018,48,DB00836$t
DB00863,DB04868,74,DB00697$t
DB13323,DB06204,15,DB11581$h
DB01588,DB00241,48,DB08910$h
DB00318,DB06594,48,DB04898$t
DB01069,DB06153,48,DB00290$h
DB01214,DB00715,72,DB00764$h
DB00320,DB00208,46,DB01244$t
DB00720,DB00452,23,DB09069$h
DB06772,DB01044,48,DB09041$t
DB00231,DB00477,48,DB00385$h
DB09068,DB01235,48,DB00620$h
DB00608,DB01399,48,DB00295$t
DB01151,DB05039,48,DB00572$t
DB01012,DB09054,46,DB00499$t
DB06736,DB00622,46,DB00758$t
DB01615,DB00434,48,DB00704$h
DB09245,DB00350,59,DB05812$h
DB00743,DB00196,19,DB00849$t
DB00850,DB00320,46,DB09267$t
DB00344,DB04898,72,DB09118$t
DB00307,DB01118,46,DB00911$t
DB01618,DB00323,48,DB00470$h
DB01551,DB09235,48,DB04930$t
DB08873,DB06717,72,DB00444$t
DB00661,DB00322,46,DB13153$t
DB00418,DB01214,59,DB01273$h
DB01200,DB01029,48,DB00731$h
DB01418,DB00936,5,DB09099$h
DB01118,DB00335,53,DB09215$t
DB06228,DB00461,5,DB09278$h
DB01238,DB09291,72,DB00257$h
DB00455,DB00208,46,DB04896$h
DB01171,DB00436,59,DB00450$h
DB00690,DB01209,48,DB09018$h
DB00373,DB08808,59,DB01099$t
DB00679,DB13323,48,DB00523$t
DB00564,DB09118,72,DB01193$t
DB04855,DB01069,19,DB01232$t
DB00839,DB01076,8,DB01224$t
