d1,d2,type,split,Neg samples
DB01186,DB00182,46,DB01427$t
DB00363,DB00771,48,DB00765$t
DB03756,DB06595,46,DB00671$t
DB01227,DB00780,48,DB00379$t
DB01580,DB06144,48,DB00590$t
DB00652,DB00835,48,DB09215$h
DB00379,DB00207,46,DB09060$h
DB01166,DB00641,72,DB01179$h
DB00969,DB00207,46,DB00323$t
DB00384,DB06595,46,DB00223$h
DB01283,DB00630,48,DB12598$t
DB11581,DB06717,72,DB01591$t
DB00641,DB00705,46,DB08947$t
DB00864,DB03585,56,DB01235$h
DB00363,DB00652,48,DB00576$h
DB01623,DB00645,48,DB01685$t
DB01159,DB04920,48,DB11126$h
DB00316,DB06595,46,DB01019$t
DB01227,DB00344,48,DB01062$t
DB01349,DB12598,48,DB01611$h
DB01223,DB01254,72,DB01252$h
DB00264,DB04920,48,DB11239$t
DB12598,DB00630,48,DB00671$h
DB00477,DB01012,46,DB00384$h
DB00683,DB00224,72,DB00196$h
DB01357,DB06595,46,DB00833$t
DB00245,DB00340,48,DB11817$h
DB09215,DB00663,48,DB01303$t
DB00553,DB08873,46,DB00223$t
DB00477,DB09074,46,DB09015$t
DB01551,DB09238,46,DB06810$t
DB00231,DB00951,46,DB00610$t
DB01076,DB00790,72,DB01223$t
DB00798,DB13783,71,DB06202$h
DB00184,DB06697,46,DB01186$t
DB01351,DB00444,74,DB00617$t
DB08918,DB00224,72,DB01611$t
DB00960,DB06697,46,DB01091$h
DB13783,DB06268,69,DB00368$h
DB01227,DB00557,15,DB01412$h
DB00864,DB01283,56,DB01299$h
DB01159,DB00835,48,DB00250$h
DB00384,DB09038,48,DB01039$t
DB00852,DB00477,46,DB01207$t
DB00771,DB00765,31,DB00839$t
DB00219,DB01452,48,DB08911$h
DB00860,DB00839,69,DB01140$h
DB00275,DB01359,48,DB01351$h
DB00333,DB00035,48,DB01223$h
DB00790,DB00765,59,DB06700$h
DB00391,DB00985,48,DB01096$h
DB00912,DB06700,8,DB00557$h
DB00681,DB01427,48,DB08804$h
DB01325,DB00810,72,DB01039$t
DB01351,DB00681,59,DB01140$t
DB00184,DB00333,46,DB09414$t
DB00681,DB00960,48,DB06711$h
DB00379,DB08918,46,DB01227$t
DB00184,DB00705,46,DB01580$h
DB12070,DB06697,46,DB06696$h
DB06700,DB09074,46,DB13783$h
DB01628,DB00477,46,DB00658$t
DB01349,DB00790,48,DB11636$t
DB00385,DB09215,71,DB12278$h
DB01129,DB01076,48,DB08967$h
DB06216,DB00835,48,DB00196$h
DB01452,DB00323,48,DB00765$t
DB00589,DB00705,46,DB00488$h
DB00715,DB09238,46,DB00595$t
DB00333,DB01217,72,DB00919$t
DB06736,DB00035,48,DB00925$t
DB06216,DB08871,19,DB01186$h
DB00418,DB06216,48,DB06696$t
DB01015,DB09238,46,DB11126$t
DB00444,DB00203,46,DB01121$h
DB00884,DB00976,46,DB09015$t
DB00333,DB00177,46,DB00686$t
DB01069,DB00557,15,DB01299$t
DB00333,DB00254,46,DB06788$t
DB00277,DB00177,46,DB00780$t
DB00444,DB06717,72,DB00474$h
DB06216,DB00765,31,DB00378$t
DB08901,DB00908,46,DB00885$h
DB01351,DB06700,48,DB00719$t
DB08903,DB00674,19,DB08993$h
DB00184,DB09074,46,DB11106$t
DB01623,DB00599,48,DB00969$h
DB08918,DB00976,72,DB00652$h
DB00402,DB01189,48,DB00595$h
DB00258,DB09231,69,DB04571$h
DB00589,DB00641,48,DB08871$h
DB00683,DB00254,46,DB00630$h
DB01227,DB09074,46,DB06217$t
DB00683,DB00363,48,DB00652$t
DB08807,DB00744,36,DB00442$t
DB01039,DB00224,46,DB00955$t
DB00683,DB00985,48,DB00852$h
DB00541,DB00254,46,DB00136$t
DB00275,DB09038,48,DB08867$h
DB00323,DB00883,48,DB00379$h
DB00316,DB01029,46,DB00130$t
DB00852,DB01359,24,DB01223$h
DB00864,DB00525,46,DB00391$t
DB00335,DB09215,36,DB00804$t
