d1,d2,type,split,Neg samples
DB11079,DB08971,48,DB00339$t
DB00266,DB06737,5,DB09097$h
DB09076,DB08897,1,DB00235$h
DB01621,DB00215,46,DB04894$h
DB00615,DB09143,74,DB01406$t
DB00014,DB00374,19,DB00811$t
DB01043,DB04846,53,DB00656$t
DB06730,DB00974,69,DB00309$h
DB01224,DB01118,72,DB13450$h
DB00594,DB06196,36,DB01021$h
DB09241,DB04948,59,DB00435$h
DB08881,DB02546,32,DB01178$h
DB00397,DB00436,82,DB01602$h
DB00998,DB00889,63,DB00480$t
DB00605,DB00827,26,DB00964$t
DB01082,DB05676,71,DB00523$h
DB00712,DB00887,28,DB09095$t
DB00849,DB01324,29,DB01117$h
DB00626,DB00781,56,DB04938$t
DB06237,DB06826,9,DB09076$h
DB00104,DB01092,57,DB01050$t
DB00191,DB01618,60,DB01154$h
DB06335,DB00861,8,DB00887$t
DB06770,DB05271,31,DB00932$t
DB00972,DB00906,15,DB06730$t
DB00312,DB06282,3,DB09297$h
DB00697,DB00373,24,DB01298$t
DB00524,DB01104,54,DB00411$h
DB00890,DB00749,80,DB01167$t
DB00193,DB11699,51,DB00855$h
DB00531,DB00635,14,DB01147$h
DB09289,DB00388,83,DB01262$t
DB00986,DB09290,38,DB01268$t
DB00937,DB00927,75,DB06684$h
DB00611,DB01576,68,DB01200$t
DB06695,DB04575,11,DB01177$h
DB01396,DB00326,81,DB00351$h
DB08938,DB06701,17,DB01421$t
DB00276,DB08895,33,DB00831$h
DB01370,DB00741,2,DB00411$h
DB00230,DB00341,7,DB01396$h
DB00866,DB00651,13,DB00828$h
DB00346,DB00871,4,DB09274$h
DB00831,DB01370,66,DB00712$t
DB09041,DB00396,12,DB00115$t
DB09477,DB00594,67,DB11630$h
DB00353,DB01210,18,DB04844$h
DB08824,DB00191,44,DB01401$h
DB00565,DB06263,39,DB00170$t
DB00727,DB00320,61,DB09272$h
DB09138,DB01082,23,DB01105$h
DB06262,DB00211,70,DB01024$t
DB06288,DB00408,35,DB01181$h
DB00846,DB01420,73,DB00943$h
DB12364,DB00179,65,DB00420$h
DB00613,DB00625,79,DB00228$t
DB00202,DB01377,20,DB00823$h
DB12026,DB06695,76,DB00907$t
DB00208,DB00932,52,DB05351$h
DB01193,DB06709,45,DB08965$t
DB00476,DB00841,84,DB00233$h
DB01356,DB01224,34,DB13450$h
DB00796,DB09235,55,DB00350$h
DB00932,DB04575,27,DB00346$t
DB00843,DB01226,16,DB01190$t
DB00921,DB09274,10,DB00603$t
DB00539,DB00524,50,DB01162$h
DB11921,DB01226,21,DB00233$t
DB00437,DB00519,85,DB01233$h
DB00958,DB01177,6,DB00181$h
DB01612,DB06267,37,DB06777$t
DB11609,DB06767,64,DB01339$t
DB00175,DB01394,47,DB01282$t
DB01255,DB09289,22,DB09449$t
DB00968,DB01037,30,DB00808$h
DB09063,DB00253,77,DB00949$h
DB09244,DB00454,40,DB01200$t
DB00993,DB00881,62,DB08958$t
